date,year,month,mn_nsys,mn_nsys_lwr,mn_nsys_upr,daosys_nsys,daosys_nsys_lwr,daosys_nsys_upr,tot_nsys,tot_nsys_lwr,tot_nsys_upr,price,price_lwr,price_upr,mn_reward,mn_reward_lwr,mn_reward_upr,daosys_reward,daosys_reward_lwr,daosys_reward_upr,tot_reward,tot_reward_lwr,tot_reward_upr,tot_nodes,investment_nodes
2023-02-14,2023,2,5532.321025504302,5327.607182697209,5737.034868311395,52.551092363428324,50.6065312991268,54.49565342772985,5584.872117867731,5378.213713996336,5791.530521739125,0.279982625100271,0.2517953124972164,0.3446708844157935,1548.9537636181178,1393.0125014517764,1906.8299807326578,14.713392791799468,12.742487362863795,18.78306506375222,1563.6671564099172,1405.7549888146402,1925.61304579641,2971.249973423512,400
2023-02-15,2023,2,5531.895853760405,5327.197743688477,5736.593963832332,53.71682903953479,51.729131932748714,55.704526146291755,5585.61268279994,5378.926875621226,5792.298489978623,0.28193384004230876,0.2510248115023484,0.34953752966523893,1559.628640764797,1388.6431139408282,1933.6052110887897,15.144591886012247,12.985295592598357,19.47082246034753,1574.7732326508092,1401.6284095334265,1953.0760335491373,2971.4783384481175,400
2023-02-16,2023,2,5531.470747362358,5326.788367607589,5736.153127117129,54.882476132916054,52.85164629854262,56.91330596728949,5586.3532234952745,5379.640013906132,5793.066433084418,0.28406009260051424,0.25320507609219767,0.35952404630248413,1571.2700927127871,1400.5964714876516,1988.696745095541,15.589921252461647,13.382305122620402,20.461702049811233,1586.8600139652488,1413.978776610272,2009.1584471453523,2971.7067034727233,400
2023-02-17,2023,2,5531.045706295104,5326.379054440039,5735.712358150168,56.04803365736734,53.974074409750756,58.121992905042134,5587.093739952471,5380.35312884979,5793.83435105521,0.2836618127715057,0.25328378615006786,0.36449767420873935,1568.9464515697223,1400.9241978595,2016.0532958867993,15.898686829527184,13.67075792044716,21.18533123426471,1584.8451383992494,1414.5949557799472,2037.238627121064,2971.935068497329,400
2023-02-18,2023,2,5530.62073054358,5325.969804171326,5735.271656915833,57.213501626683865,55.09641627961537,59.33058697381057,5587.834232170264,5381.066220450942,5794.602243889643,0.2821248655805935,0.25264679400854934,0.36559615510958227,1560.3256301818515,1397.2935964490566,2021.9736744560819,16.141351455823255,13.919932934405269,21.69103447801981,1576.4669816376747,1411.213529383462,2043.6647089341018,2972.163433521935,400
2023-02-19,2023,2,5530.195820092733,5325.560616786955,5734.831023398511,58.378880054631736,56.218671921407804,60.53908818779746,5588.574700147365,5381.779288708362,5795.370111586309,0.28210676806044305,0.2517531695126316,0.36787742189526645,1560.1056695477323,1392.2443257338525,2034.4341808716933,16.469077175200418,14.153228842005202,22.270963686417108,1576.5747467229328,1406.3975545758576,2056.7051445581105,2972.3917985465405,400
2023-02-20,2023,2,5529.770974927512,5325.151492272427,5734.390457582596,59.544168954889756,57.34084134839941,61.7474965613801,5589.315143882402,5382.492333620827,5796.1379541439765,0.2809007485744286,0.2521137001776408,0.37690954395760806,1553.3168063022858,1394.131021623895,2084.223456349946,16.726001632670783,14.456411683644037,23.273220769473745,1570.0428079349567,1408.5874333075392,2107.49667711942,2972.6201635711463,400
2023-02-21,2023,2,5529.346195032871,5324.742430613258,5733.949959452485,60.70936834125314,58.46292457374511,62.955812108761165,5590.055563374124,5383.205355187003,5796.905771561246,0.2817308348797074,0.25173832507667654,0.37488033009018495,1557.7873198655443,1391.9483499066694,2072.843126776831,17.103701027800923,14.717358711278669,23.60089562442805,1574.8910208933453,1406.665708617948,2096.444022401259,2972.848528595752,400
2023-02-22,2023,2,5528.921480393776,5324.333431794967,5733.509528992586,61.8744782275171,59.58492161083268,64.16403484420152,5590.795958621293,5383.918353405799,5797.673563836787,0.282123838373982,0.2517917417089384,0.3661496762885414,1559.840550117051,1392.136769320311,2024.412810270944,17.456265294934504,15.002991191982126,23.49364058757108,1577.2968154119856,1407.1397605122932,2047.906450858515,2973.0768936203576,400
2023-02-23,2023,2,5528.4968309951855,5323.924495803069,5733.069166187302,63.039498627360445,60.70683247275883,65.37216478196206,5591.536329622546,5384.631328275827,5798.441330969264,0.28430326981114307,0.25369350713890804,0.3699180727622192,1571.7697261924736,1402.5437502615075,2045.0908929937755,17.922335587013638,15.400929237308338,24.182345208437624,1589.6920617794872,1417.944679498816,2069.273238202213,2973.305258644963,400
2023-02-24,2023,2,5528.0722468220665,5323.515622623089,5732.628871021044,64.20442955457838,61.82865717285313,66.58020193630364,5592.276676376645,5385.344279795942,5799.209072957347,0.28671596183390313,0.2555787010045495,0.3641674204225903,1584.9865513348948,1412.857523902085,2013.1438100349048,18.40843477373802,15.802087885093423,24.24634039035885,1603.3949861086328,1428.6596117871784,2037.3901504252638,2973.5336236695694,400
2023-02-25,2023,2,5527.647727859396,5323.1068122405595,5732.188643478233,65.36927102290792,62.95039572427049,67.78814632148715,5593.016998882304,5386.05720796483,5799.97678979972,0.2890511395043356,0.2520577294361354,0.3654000966566643,1597.77287451631,1393.2863354070523,2019.8030140438138,18.89506227773928,15.867133813365827,24.769795218047506,1616.6679367940492,1409.1534692204182,2044.5728092618613,2973.7619886941748,400
2023-02-26,2023,2,5527.223274092151,5322.698064641012,5731.74848354329,66.53402304602787,64.07204814034048,68.99599795177346,5593.757297138179,5386.7701127813525,5800.744481495063,0.2894352710884496,0.25203211371499,0.3692782389284738,1599.7733667032496,1393.0377647441323,2041.0832768212224,19.25729299693223,16.148213722858607,25.478720616743487,1619.0306597001818,1409.185978466991,2066.561997437966,2973.990353718781,400
2023-02-27,2023,2,5526.798885505315,5322.289379809988,5731.308391200643,67.69868563779164,65.19361443421803,70.20375684136525,5594.497571143107,5387.482994244206,5801.512148042008,0.28885998612481156,0.2537452178776264,0.3779474030461537,1596.4710493816895,1402.3987873683689,2088.8392859351106,19.555441394000475,16.542567898840623,26.533327582277643,1616.02649077569,1418.9413552672095,2115.3726135173883,2974.2187187433865,400
2023-02-28,2023,2,5526.374562083877,5321.88075773303,5730.8683664347245,68.86325881181983,66.31509461911628,71.41142300446518,5595.237820895697,5388.195852352146,5802.27978943919,0.29199681834685737,0.25133360692924717,0.3638141171912577,1613.6837891214993,1388.9636519305795,2010.5730825727692,20.10785247404758,16.667211924476806,25.98048381774097,1633.791641595547,1405.6308638550563,2036.5535663905102,2974.447083767992,400
2023-03-01,2023,3,5525.9503038128205,5321.472198395678,5730.428409229964,70.02774258184945,67.43648870830657,72.61899645539233,5595.97804639467,5388.908687103984,5803.047405685356,0.2944362083797757,0.2522650437724585,0.3678778960468927,1627.0398551497165,1394.0040952757715,2032.8749714263479,20.618703007194718,17.01186877586186,26.714923629046492,1647.658558156911,1411.0159640516333,2059.589895055394,2974.6754487925978,400
2023-03-02,2023,3,5525.526110677152,5321.063701783492,5729.988519570811,71.19213696167571,68.55779671500204,73.8264772084076,5596.718247638828,5389.6214984984945,5803.814996779219,0.2937352925794745,0.25261031032242115,0.3752000740771504,1623.042028775279,1395.8048655127961,2073.177806041296,20.91164317979584,17.31840630319813,27.699699717449587,1643.953671955075,1413.1232718159943,2100.877505758746,2974.9038138172036,400
2023-03-03,2023,3,5525.101982661867,5320.655267882024,5729.548697441708,72.35644196497742,69.67901865241583,75.03386527759722,5597.458424626844,5390.33428653444,5804.582562719305,0.29050180408760184,0.25324357786924073,0.36791203374709003,1605.052093731258,1399.1965941817268,2032.7515071012067,21.019676928185802,17.645763985955348,27.605861974185952,1626.071770659444,1416.8423581676823,2060.357369075393,2975.132178841809,400
2023-03-04,2023,3,5524.677919751972,5320.2468966768365,5729.108942827106,73.52065760549158,70.80015453370288,76.24116067733848,5598.198577357463,5391.047051210539,5805.350103504445,0.2893225099459849,0.2565642431924329,0.3748588975478127,1598.413682385803,1417.434809363109,2070.9746743049673,21.271181191300187,18.164788065846775,28.579677439272754,1619.6848635771032,1435.5995974289558,2099.55435174424,2975.360543866415,400
2023-03-05,2023,3,5524.253921932476,5319.838588153492,5728.66925571146,74.6847838969552,71.92120437213453,77.44836342177587,5598.9387058294315,5391.759792525627,5806.117619133236,0.28866195728689337,0.2539106696828335,0.3691220838458457,1594.6419496548256,1402.6670128158944,2039.1241193573017,21.558655899243742,18.261561166524608,28.58790129669628,1616.2006055540694,1420.928573982419,2067.712020653998,2975.5889088910208,400
2023-03-06,2023,3,5523.829989188395,5319.430342297561,5728.22963607923,75.84882085298887,73.0421681808657,78.65547352511203,5599.678810041384,5392.472510478427,5806.885109604342,0.288599589124622,0.2582516689968075,0.36374210845463223,1594.1750652740361,1426.5383139625203,2009.2495670123153,21.88993853375965,18.863261839854076,28.610307781521755,1616.0650038077958,1445.4015758023743,2037.859874793837,2975.8172739156266,400
2023-03-07,2023,3,5523.406121504752,5319.022159094619,5727.790083914885,77.0127684873878,74.16304597316775,79.86249100160785,5600.41888999214,5393.185205067787,5807.652574916493,0.2920278038246258,0.2550051761830723,0.3621628993595196,1612.988159294527,1408.4971511449794,2000.3727753042801,22.489869647826207,18.911960604660933,28.923231291215846,1635.4780289423531,1427.4091117496403,2029.296006595496,2976.0456389402316,400
